일자,년,월,일,요일,휴일전날,중식메뉴,석식메뉴
2020-11-12,2020,11,12,3,0,"['갓김치', '수수밥', '북엇국', '찰현미밥', '숙주미나리무침', '타꼬야끼', '쌀밥', '해물돼지갈비찜', '양상추샐러드*만다린D']","['우불고기볶음', '가지나물', '꽃게탕', '흑미밥', '진미채오이무침', '포기김치']"
2020-11-13,2020,11,13,4,0,"['나쵸', '양상추샐러드*요거트D', '톳무침', '안동찜닭', '시금치된장국', '찰현미밥', '쌀밥', '흑미밥', '수제두부까스&하이소스', '포기김치']","['갈치무조림', '퀘사디아', '계란파국', '열무김치', '흑미밥', '고구마순들깨볶음']"
2020-11-16,2020,11,16,0,0,"['부추양파무침', '오리주물럭', '찰현미밥', '메추리알탕수', '호박된장찌개', '양상추샐러드*망고D', '쌀밥', '흑미밥', '바나나', '포기김치']","['옹심이만둣국', '감자채전*장', '꽁채캔김치조림', '연근깨소스무침', '열무김치', '흑미밥']"
2020-11-17,2020,11,17,1,0,"['두부고기양념찜', '알리오올리오파스타', '미소장국', '찰현미밥', '쌀밥', '미니버거', '양상추샐러드*딸기D', '해파리냉채', '겉절이김치', '찰보리밥']","['양념깻잎지', '마늘종멸치볶음', '버섯육개장', '흑미밥', '몽골식돈육볶음&꽃빵', '포기김치']"
2020-11-18,2020,11,18,2,0,"['양상추샐러드*매실D', '(', '찰현미밥', '오이쑥갓생채', '라면땅', '순두부찌개', 'New)요거닭', '쌀밥', '흑미밥', '비엔나채소볶음', '포기김치']","['고추지무침', '동그랑땡강정', '흑미밥', '오징어굴소스볶음', '석박지', '매운순대국']"
2020-11-19,2020,11,19,3,0,"['검정콩밥', '얼갈이된장국', '쇠고기당면볶음', '찰현미밥', '물미역*초장', '양상추샐러드*오리엔탈D', '가자미유린기', '쌀밥', '포기김치']","['떡갈비주먹밥', '콘샐러드', '꼬치어묵매운탕', '단무지무침', '추가밥', '채소볶음우동', '포기김치']"
2020-11-20,2020,11,20,4,0,"['콩나물파채무침', '황태채국', '쌈추', '찰현미밥', '깻잎*쌈장', '황도샐러드*황도D', '쌀밥', '흑미밥', '제육고추장불고기', '포기김치']","['부대찌개', '상추무침', '포기김치', '흑미밥', '김계란말이', '생선까스*타르타르소스']"
2020-11-23,2020,11,23,0,0,"['(New)버터치킨카레소스', '홍시', '찰현미밥', '솎음열무나물', '양상추샐러드*자몽D', '등심돈까스', '쌀밥', '흑미밥', '어묵매운탕', '포기김치']","['새우살호박볶음', '방어양념장구이', '쇠고기미역국', '옥수수계란찜', '열무김치', '흑미밥']"
2020-11-24,2020,11,24,1,0,"['차조밥', '크루통샐러드*딸기D', '찰현미밥', '불낙찌개', '시금치나물', '쌀밥', '(New)참치두부전', '포기김치', '코다리강정']","['청양콩나물국', '오이보트샐러드', '미나리무침', '흑미밥', '목살스테이크', '포기김치']"
2020-11-25,2020,11,25,2,0,"['양상추샐러드*요거트D', '콩비지김치찌개', '깍두기', '수제과일잼샌드', '찰현미밥', '탕평채', '해물누룽지탕', '쌀밥', '고추장감자조림', '흑미밥']",['없음']
2020-11-26,2020,11,26,3,0,"['찰현미밥', '조갯살아욱국', '취나물무침', '양상추샐러드*오리엔탈D', '쌀밥', '돼지간장불고기', '(New)깐풍연근', '겉절이김치', '강낭콩밥']","['계란후라이', '우동국물', '깻잎쌈*청양마요소스', '치즈닭갈비', '무생채', '흑미밥', '(New)수제부들어묵잡채튀김']"
2020-11-27,2020,11,27,4,0,"['오징어볶음', '청경채찜', '찰현미밥', '고기완자전*케찹', '쌀밥', '포기김치', '흑미밥', '양상추샐러드*키위D', '이연복의', '팽이된장국']","['양파*쌈장', '풋고추', '돈수육*쌈장', '수제보쌈김치', '추가밥', '모둠채소무침', '황태국수']"
2020-11-30,2020,11,30,0,0,"['스팸계란전', '쑥갓나물', '찰현미밥', '굴미역국', '눈꽃치즈샐러드*감귤D', '붕어빵', '쌀밥', '흑미밥', '닭간장조림', '포기김치']","['감자채파프리카볶음', '세발나물무침', '(New)아롱사태샐러드*들깨소스', '흑미밥', '포기김치', '동태탕']"
2020-12-01,2020,12,1,1,0,"['오프룻요거트', 'LA갈비구이', '김치두부국', '펜네파스타샐러드', '찰현미밥', '축하떡', '삼색유자청무침', '쌀밥', '한식잡채', '포기김치', '찰보리밥']","['홍합짬뽕국', '샤워크림새우', '물만두찜*장', '백김치', '짜사이볶음', '마파두부']"
2020-12-02,2020,12,2,2,0,"['채소프리타타', '산고추지무침', '(쌀밥', '찰현미밥)', '양상추샐러드*매실D', '팽이장국', '메밀전병', '(New)바지락비빔밥', '겉절이김치']","['깍두기', '궁중떡볶이', '계란파국', '흑미밥', '묵은지삼겹살찜', '참나물겉절이']"
2020-12-03,2020,12,3,3,0,"['팥밥', '오향장육', '더덕구이', '된장찌개', '찰현미밥', '양배추', '양상추샐러드*발사믹D', '쌀밥', '다시마쌈*씨앗쌈장', '포기김치']","['맑은콩나물국', '이색묵(올방개', '흑미밥', '(New)단호박치즈해물찜', '고구마순볶음', '클로렐라)*양념장', '포기김치']"
2020-12-04,2020,12,4,4,0,"['양상추샐러드*파인D', '찰현미밥', '갈치감자조림', '쌀밥', '톳두부무침', '흑미밥', '육개장', '(New)교촌윙', '포기김치']","['노가리고추조림', '얼갈이된장국', '미나리전', '낙지볶음*소면', '흑미밥', '겉절이김치']"
2020-12-07,2020,12,7,0,0,"['유부주머니국', '양상추샐러드*오미지D', '두부구이', '귤', '찰현미밥', '어묵간장조림', '쌀밥', '흑미밥', '포기김치', '삼겹살김치볶음']","['치킨까스*데미소스', '쇠고기가지조림', '옹심이감자국', '상추무침', '흑미밥', '포기김치']"
2020-12-08,2020,12,8,1,0,"['양상추샐러드*요거트D', '기장밥', '꿀호떡', '찰현미밥', '우거지국', '쌀밥', '아귀콩나물찜', '봄동나물', '훈제오리마늘볶음', '포기김치']","['계란후라이', '실곤약채소무침', '김치볶음밥', '미소된장국', '수제등심찹쌀꿔바로우', '석박지']"
2020-12-09,2020,12,9,2,0,"['만가닥버섯불고기', '찰현미밥', '쌀밥', '치즈계란찜', '흑미밥', '크래미해초무침', '양상추샐러드*딸기D', '겉절이김치', '호박고추장찌개']","['참나물무침', '부대찌개', '해물볶음', '흑미밥', '포기김치', '메추리알꽈리고추조림']"
2020-12-10,2020,12,10,3,0,"['고등어카레구이', '깍두기', '수수밥', '북엇국', '찰현미밥', '상추*쌈장', '양상추샐러드*오리엔탈D', '쌀밥', '제육고추장불고기', '알배기']","['브로콜리숙회*초장', '열무된장나물', '딤섬', '미트볼파스타*추가밥', '유부장국', '포기김치']"
2020-12-11,2020,12,11,4,0,"['단호박채소전', '찰현미밥', '양상추샐러드*망고D', '쌀밥', '흑미밥', '닭다리살스테이크', '근대국', '진미채오이무침', '포기김치']","['매운떡볶이*순대찜', '단무지무침', '컵라면&찐계란', '흑미밥', '포기김치', '수제오징어튀김']"
2020-12-14,2020,12,14,0,0,"['(New)누룽지장각백숙', '청포도주스', '찰현미밥', '쌀밥', '흑미밥', '쫄면채소무침', '(New)캔꽁치튀김', '석박지', '풋고추양파쌈장무침', '양상추샐러드*키위요거트D']","['꼬치어묵매운탕', '새송이버섯조림', '쇠고기청경채볶음', '깻잎고기전', '흑미밥', '포기김치']"
2020-12-15,2020,12,15,1,0,"['과일샐러드', '차조밥', '양상추*쌈장', '쌈배추', '찰현미밥', '콩나물파채불고기', '굴떡국', '건취나물볶음', '쌀밥', '포기김치']","['단무지무침', '고추잡채덮밥', '(New)칠리가지탕수', '자장소스', '손수제비국', '포기김치']"
2020-12-16,2020,12,16,2,0,"['가자미무조림', '해물완자전', '찰현미밥', '시금치나물', '황도샐러드*황도D', '쌀밥', '흑미밥', '(New)돈갈비김치찌개', '겉절이김치']","['물파래초무침', '쇠고기무국', '숙주미나리나물', '오징어떡볶음', '흑미밥', '포기김치']"
2020-12-17,2020,12,17,3,0,"['세발나물무침', '찰현미밥', '그린샐러드*오리엔탈D', '(New)탄두리치킨', '문어꽈리고추조림', '쌀밥', '흑미밥', '오이소박이', '(New)인도커리&난']","['제육간장불고기', '매운감자조림', '(New)배추오이흑임자무침', '순두부백탕*양념장', '흑미밥', '포기김치']"
2020-12-18,2020,12,18,4,0,"['청양고추계란말이', '찰현미밥', '동태알탕', '달래무침', '쌀밥', '양배추샐러드*사우전D', '흑미밥', '포기김치', '수제돈까스&소스']","['참치김치볶음', '깍두기', '맑은버섯닭개장', '도토리묵*양념장', '흑미밥', '쑥갓겉절이']"
2020-12-21,2020,12,21,0,0,"['양상추샐러드*매실D', '찰현미밥', '새알팥죽', '오삼불고기', '소고기잡채', '쌀밥', '흑미밥', '유채나물무침', '포기김치', '바지락살무국']","['(New)어떡햄', '계란후라이', '도라지초무침', '팽이장국', '김치볶음', '(New)치킨마요덮밥']"
2020-12-22,2020,12,22,1,0,"['양상추샐러드*시저D', '차조밥', '찰현미밥', '매운쇠고기샤브샤브', '토마토두부카프레제', '마늘바게트', '쌀밥', '하와이언함박스테이크', '냉이나물무침', '봄동겉절이']","['아귀매운탕', '오이선', '고구마순볶음', '흑미밥', '돈갈비찜', '포기김치']"
2020-12-23,2020,12,23,2,0,"['양상추샐러드*요거트D', '(New)파프리카계란전', '찰현미밥', '(New)국물쪼리닭', '쌀밥', '건새우아욱국', '흑미밥', '마파무조림', '포기김치']","['들깨미역국', '골뱅이채소무침&실곤약', '유부초밥', '콩나물굴소스볶음', '페퍼로니치즈피자', '포기김치']"
2020-12-24,2020,12,24,3,1,"['오리대패불고기', '(New)뿌리채소영양밥&달래양념장', '깍두기', '양상추샐러드*자몽D', '고등어김치말이찜', '호박된장국', '파래김']","['해물까스&타르타르D', '(New)장수제비', '배추김치', '느타리버섯볶음', '치커리귤무침', '흑미밥']"
2021-01-04,2021,1,4,0,0,"['오미산적', '소고기떡국', '찰현미밥', '식혜', '양상추샐러드*요거트감귤D', '쌀밥', '포기김치', '흑미밥', '동태전', '콩나물잡채', '봉추찜닭']","['오이나물볶음', '소고기콜라비조림', '부대찌개*라면사리', '흑미밥', '포기김치', '코다리강정']"
2021-01-05,2021,1,5,1,0,"['돈육도라지고추장볶음', '콩샐러드', '유부된장국', '찰현미밥', '과일그라탕', '봄동숙*간장양념', '쌀밥', '양상추샐러드*키위D', '포기김치', '보리밥']","['양배추비트피클', '계란후라이', '미니쌀국수', '춘권*칠리소스', '무생채', '(New)팟시금치무쌉']"
2021-01-06,2021,1,6,2,0,"['흑미밥', '아삭이고추된장무침', '미니핫도그', '파프리카계란말이', '배추겉절이', '찰현미밥', '양상추샐러드*오리엔탈D', '쌀밥', '꽁치한마리레몬구이', '오리들깨탕']","['고기짬뽕국', '해물누룽지탕', '멸치마늘종조림', '단무지채무침', '흑미밥', '포기김치']"
2021-01-07,2021,1,7,3,0,"['양상추샐러드*황도D', '수수밥', '찰현미밥', '무쌈채소말이', '참치채소볶음', '목살스테이크', '쌀밥', '아욱된장국', '포기김치']","['흑미밥', '베이컨숙주볶음', '고추장찌개', '상추무침', '(New)인절미치킨', '포기김치']"
2021-01-08,2021,1,8,4,0,"['양상추샐러드*오렌지D', '흑미밥', '찰현미밥', '메추리알짜장떡볶이', '쌀밥', '콩나물맑은국', '양배추쌈*쌈장', '포기김치', '매운소고기낙지볶음']","['깍두기', '팽이버섯채소전', '감자양파국', '돈육김치볶음', '흑미밥', '미나리나물무침']"
2021-01-11,2021,1,11,0,0,"['오리대패불고기', '흑미밥', '옥수수계란찜', '찰현미밥', '쪽파무침', '양상추샐러드*망고D', '쌀밥', '미역국', '포기김치']","['고구마연근맛탕', '흑미밥', '옹심이국', '야채전', '쇠고기숙주볶음', '포기김치']"
2021-01-12,2021,1,12,1,0,"['검정콩밥', '버블샐러드*D오리엔탈D', '(New)허니순살치킨', '된장찌개', '쑥갓나물', '찰현미밥', '콩나물볶음', '쌀밥', '포기김치']","['맑은버섯국', '돌나물유자청무침', '가지마파두부', '흑미밥', '순대들깨볶음', '포기김치']"
2021-01-13,2021,1,13,2,0,"['양상추샐러드*흑임자D', '상추쌈', '시금치된장국', '찰현미밥', '타코야끼', '돈육두루치기', '쌀밥', '흑미밥', '겉절이김치']","['가쓰오장국', '산고추지무침', '수제치킨까스', '추가밥', '무생채', '알리오올리오', '팽이버섯부추무침']"
2021-01-14,2021,1,14,3,0,"['차조밥', '두부까스*칠리소스', '매운호박볶음', '지중해샐러드', '콩나물김칫국', '찰현미밥', '쌀밥', '소갈비찜', '포기김치']","['홍합탕', '오이달래무침', '오삼불고기', '흑미밥', '어묵깻잎전', '포기김치']"
2021-01-15,2021,1,15,4,0,"['고등어구이*와사비장', '뼈없는감자탕', '채소스틱*쌈장', '찰현미밥', '솎음열무나물', '쌀밥', '양상추샐러드*딸기D', '흑미밥', '석박지']","['비빔만두채소무침', '닭볶음탕', '명엽채볶음', '흑미밥', '순두부백탕', '포기김치']"
2021-01-18,2021,1,18,0,0,"['감자채카레볶음', '찰현미밥', '어묵국', '그린샐러드*매실D', '쌀밥', '흑미밥', '춘천닭갈비', '청경채나물', '바나나', '포기김치']","['메추리알풋고추조림', '흑미밥', '깍두기', '배추된장국', '시금치나물무침', '낙지미나리볶음']"
2021-01-19,2021,1,19,1,0,"['치커리오이무침', '맑은콩나물국', '기장밥', '찰현미밥', '삼겹살김치찜', '그린샐러드*키위요거트D', '쌀밥', '떡잡채', '포기김치']","['만가닥버섯불고기', '건새우호박채전', '북어짬뽕국', '흑미밥', '삼색귤소스무침', '포기김치']"
2021-01-20,2021,1,20,2,0,"['수제함박스테이크', '아욱국', '단호박물김치', '찰현미밥', '견과류마카로니범벅', '생깻잎지', '양상추샐러드*오리엔탈D', '쌀밥', '흑미밥']","['계란후라이', '미니쫄우동*맛살튀김', '브로콜리깨소스무침', '고들빼기무침', '김치볶음밥', '겉절이김치']"
2021-01-21,2021,1,21,3,0,"['버섯숙회*초장', '동파육', '청경채', '양상추샐러드*파인D', '수수밥', '찰현미밥', '무생채', '쌀밥', '냉이된장국', '봄동전']","['쇠고기무국', '숙주나물당근무침', '흑미밥', '비엔나채소볶음', '삼치양념구이', '포기김치']"
2021-01-22,2021,1,22,4,0,"['전주비빔밥*약고추장', '파프리카해초무침', '양상추샐러드*자몽D', '계란파국', '요거닭', '올방개묵무침', '포기김치']","['갓김치', '유부채소겨자냉채', '수제비국', '수제맛쵸킹탕수육', '흑미밥', '겉절이김치', '참나물무침']"
2021-01-25,2021,1,25,0,0,"['양상추샐러드*오렌지D', '연두부*달래양념장', '찰현미밥', '깐풍연근', '양념김', '쌀밥', '흑미밥', '봄동겉절이', '전주식콩나물해장국', '돈육간장불고기']","['오이선', '장어강정*데리야끼소스', '깻잎쌈*생강채', '열무된장국', '흑미밥', '포기김치']"
